_id,grower_farm_field,crop_name,experiment_id
60bf67ef9ce82644f4824f3a,tc groves_cornsilk farms_floys,CORN,capture 7
60bb5e8034a565f61156dadb,Stuart Briggman_Briggman west_8,CORN,Capture 1
608bb212a23683f0084ce5a8,Condrey_Clearfield_C7,CORN,Run2
60d2d79a84c321b083093b42,chris vonholten_von holten_symonds,CORN,capture6
60ba652208b311de9f5070d0,Stuart Briggman_Briggman west_8,CORN,Capture 4
60ad4a0e139f37b53fa4ee4e,john haug_home_across creek,CORN,capture 1
60ad8289189ad703a7bc216a,john haug_John home_southwest,CORN,capture 6
60ba6f9d4f859b25d1192951,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 3
607905a152197cdf82c98844,Condrey_Clearfield_C7,CORN,Run8
6099bd053145001c8a89bf29,whitaker_germania_1,CORN,capture 3
60d2c7a408bcc53bb969e179,chris vonholten_von holten_symonds,CORN,capture9
609c9f7782d3afea531b2604,carson stewart_greenway test farm_northwest pivot,CORN,Capture 3
60bae2f3886c208be8d5188e,Stuart Briggerman_Briggerman West_19,CORN,Capture 5
608b95dcb671bff7615577cf,Condrey_Clearfield_C7,CORN,Run1
60c8df3d0850d39e7070851c,rye randolph_randolph farms_holthouse,CORN,collection 7
609d82786034affa0532cc04,carson stewart_greenway test farm_northwest pivot,CORN,Capture 2
60c8ff92fa63fbbcad796342,rye randolph_randolph farms_holthouse,CORN,collection 4
60ad7ac3c9d98394efe570d8,john haug_John home_southwest,CORN,capture 7
60c915e70850d39e707220b5,rye randolph_randolph farms_holthouse,CORN,collection 1
6099b9675d65177a7e1275b5,whitaker_germania_1,CORN,capture 7
6099f073b45aada9abdc0b3d,whitaker_germania_1,CORN,capture 5
609d9bb5f25217490ac770b0,carson stewart_greenway test farm_northwest pivot,CORN,Capture 8
60ad83d4eda4c370635f4637,john haug_home_across creek,CORN,capture 7
60baab8b96aa951d5139d725,Stuart Briggerman_Briggerman West_19,CORN,Capture 9
60baaf2408b311de9f515399,Stuart Briggerman_Briggerman West_19,CORN,Capture 8
60ba8fa0c5867527a6f0660b,Stuart Briggerman_Briggerman West_19,CORN,Capture 1
609a1a12eac18e126bd25cd4,whitaker_germania_1,CORN,capture 9
609cb157f0b97b5326422e8f,carson stewart_greenway test farm_northwest pivot,CORN,Capture 3
60c9130ea7ff1d1b48e69714,rye randolph_randolph farms_holthouse,CORN,collection 6
60a302551f7fd64a6801abe1,Wrights_TAMU Greenville_North Center,CORN,Collection 1
60ada0f2ebf5900fe058f374,john haug_John home_southwest,CORN,capture 3
609d729f03021223f755e17d,carson stewart_greenway test farm_furrow north,CORN,Capture 8
608b7bfbe607efcba4396b4b,Condrey_Clearfield_C7,CORN,Run7
60bf73129ce82644f4828f4a,tc groves_cornsilk farms_floys,CORN,capture 8
60ba75ee8fd8789e3a36701f,Stuart Briggman_Briggman west_8,CORN,Capture 3
609ca52ef2b85e53b5ba9caf,carson stewart_greenway test farm_northwest pivot,CORN,Capture 7
60c914b6575ce285234b7d30,rye randolph_randolph farms_holthouse,CORN,collection 6
60ba6babb4013caaafa67e0b,Stuart Briggman_Briggman west_8,CORN,Capture 3
6099b9fa4b8ae01e6b493bac,whitaker_germania_1,CORN,capture 2
60a3119ac376ad6bcff0461d,Wrights_TAMU Greenville_North Center,CORN,Collection 4
60bad20fe6090ba0731b913a,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 2
6078ca9a2cc99d8a3661c967,Condrey_Clearfield_C7,CORN,Run2
60bf7ba29ce82644f482c067,tc groves_cornsilk farms_floys,CORN,capture 7
60ad2ec5139f37b53fa473ec,john haug_home_across creek,CORN,capture 6
609d8e1c5fa7db20cf745b6d,carson stewart_greenway test farm_northwest pivot,CORN,Capture 8
60bad31b4cfd9a9494297d42,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 7
60bf578bddbf8772b5d8cd99,tc groves_cornsilk farms_floys,CORN,capture 1
609d87c49928da46f294adb6,carson stewart_greenway test farm_furrow north,CORN,Capture 9
60a2fd24c376ad6bcfefe0dc,Wrights_TAMU Greenville_North Center,CORN,Collection 5
60bf576440a5f2cd7c9544ae,tc groves_cornsilk farms_floys,CORN,capture 9
60d2bbf4f101e874f8c1a308,chris vonholten_von holten_symonds,CORN,capture5
60ba8df7886c208be8d3a569,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 3
5f92824f4b181371f0bdbc37,Test_Test_Test,CORN,Test
60ad6b81ebf5900fe057f1ab,john haug_John home_southwest,CORN,capture5
60ad33edd1a175c0dd73d036,john haug_home_across creek,CORN,capture 4
60ba97c0a9914ac259349b2d,Stuart Briggman_Briggman west_8,CORN,Capture 7
609d2dd9b45aada9abdd98d5,carson stewart_greenway test farm_furrow north,CORN,Capture 5
60790269d0d28b23e28ba04a,Condrey_Clearfield_C7,CORN,Run5
607909b52cc99d8a3661eb60,Condrey_Clearfield_C7,CORN,Run5
60bf5f590c5b4e56d8c9ada2,tc groves_cornsilk farms_floys,CORN,capture 3
60ba647a8f94910a43ccc744,Stuart Briggman_Briggman west_8,CORN,Capture 4
60baa48866388bdcb31f2e3f,Stuart Briggerman_Briggerman West_19,CORN,Capture 9
60bf65a440a5f2cd7c959d3e,tc groves_cornsilk farms_floys,CORN,capture 6
60adbea45f9e397c1be56ceb,john haug_home_across creek,CORN,capture 2
60ad1fa8889c511d8e5804c5,john haug_John home_southwest,CORN,capture 8
609cb2b679f30b24c8679729,carson stewart_greenway test farm_northwest pivot,CORN,Capture 6
60ad7dffeaadecc5ce896d8f,john haug_home_across creek,CORN,capture 7
608b90553d0f66b97f5d440c,Condrey_Clearfield_C7,CORN,Run7
609d81981c88d3e708cd5e2e,carson stewart_greenway test farm_furrow north,CORN,Capture 9
609cb36c642ae85d0925a133,carson stewart_greenway test farm_northwest pivot,CORN,Capture 3
60ad86b1c9d98394efe5a728,john haug_John home_southwest,CORN,capture 6
60d1ffb5eee0d919e2f9b3cd,chris vonholten_von holten_symonds,CORN,capture2
60a30576484060297029e894,Wrights_TAMU Greenville_North Center,CORN,Collection 5
609cbd9ff2b85e53b5badd7b,carson stewart_greenway test farm_furrow north,CORN,Capture1
60baa6a6b63c52b0413949f9,Stuart Briggman_Briggman west_8,CORN,Capture 9
60ba63b8c5867527a6efd743,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 4
60bf68e427719b42d609c56d,tc groves_cornsilk farms_floys,CORN,capture 1
60bf61e5886c208be8da3398,tc groves_cornsilk farms_floys,CORN,capture 5
60ad7ba64cb8727982cca9fa,john haug_John home_southwest,CORN,capture 7
60d2d2bc6be16440458a8238,chris vonholten_von holten_symonds,CORN,capture9
60ad74330f1a5b8b2d935e1c,john haug_home_across creek,CORN,capture 1
60c916cbe6da58a8916c6ec4,rye randolph_randolph farms_holthouse,CORN,collection 1
609db6b879f30b24c868ac97,carson stewart_greenway test farm_northwest pivot,CORN,Capture 1
60bb628434a565f61156f30b,Stuart Briggman_Briggman west_8,CORN,Capture 1
60ad71de801770dd291bc975,john haug_home_across creek,CORN,capture 5
60ba85ff99999474c91cfe86,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 3
60bf6186a036660ac36a1e63,tc groves_cornsilk farms_floys,CORN,capture 6
6099eb62614500f7b7a8ac3b,whitaker_germania_1,CORN,capture 7
60a3073ffc63b95e2c96bbfb,Wrights_TAMU Greenville_North Center,CORN,Collection 5
607852e688b8cdd0afb94694,Condrey_Clearfield_C7,CORN,Run9
60bb52616823b83aeb6161e9,Stuart Briggman_Briggman west_8,CORN,Capture 1
60ba5efb8f94910a43cc9f6f,Stuart Briggman_Briggman west_8,CORN,Capture 6
60ad3d4a3da08bc65d043f41,john haug_John home_southwest,CORN,capture 4
60bad12f08b311de9f516904,Stuart Briggerman_Briggerman West_19,CORN,Capture 8
60ba735466388bdcb31e3415,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 3
60d2e5a624b1d34920141178,chris vonholten_von holten_symonds,CORN,capture 1
609d84b251983efa60320b98,carson stewart_greenway test farm_northwest pivot,CORN,Capture 1
60c9138540dcbe4cf312bd3d,rye randolph_randolph farms_holthouse,CORN,collection 6
609ce0b0ca874426a19ddf84,carson stewart_greenway test farm_furrow north,CORN,Capture 3
60ad3f6f139f37b53fa4bc11,john haug_John home_southwest,CORN,capture 4
6079022b52197cdf82c9868f,Condrey_Clearfield_C7,CORN,Run5
60bf678031ba107f735c4991,tc groves_cornsilk farms_floys,CORN,capture 5
60bad36a08b311de9f516f48,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 2
60bf524f40a5f2cd7c9528ef,tc groves_cornsilk farms_floys,CORN,capture 2
60ba5e8431ba107f73542396,Stuart Briggman_Briggman west_8,CORN,Capture 4
60d2ba0bc4c0b0ba367ffe73,chris vonholten_von holten_symonds,CORN,capture3
608b90805f782aad1626d6f8,Condrey_Clearfield_C7,CORN,Run1
60badd1c9d67582bedb41d2c,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 7
60ad23ddd6ded51ea99c3f0c,john haug_John home_southwest,CORN,capture 8
60bf73c1c36125a8c0fc6b9c,tc groves_cornsilk farms_floys,CORN,capture 7
609a0d260bc938007c87f87f,whitaker_germania_1,CORN,capture 6
60bf69fd0faba98d0fdb5c35,tc groves_cornsilk farms_floys,CORN,capture 5
60ba5c934cfd9a94942716aa,Stuart Briggerman_Briggerman West_19,CORN,Capture 7
609d4e0a0bc938007c89925d,carson stewart_greenway test farm_furrow north,CORN,Capture 5
607862001cc2b5c74cd475db,Condrey_Clearfield_C7,CORN,Run2
60ad7239801770dd291bca32,john haug_home_across creek,CORN,capture 1
609d44b83871ac77fd1d9c59,carson stewart_greenway test farm_furrow north,CORN,Capture 5
60ad4faf6f5120ca892932dd,john haug_John home_southwest,CORN,capture 4
609d3fa4ce890fdcde92cf93,carson stewart_greenway test farm_northwest pivot,CORN,Capture 4
60bf73a79ce82644f48293b0,tc groves_cornsilk farms_floys,CORN,capture 3
60adc7a10f1a5b8b2d940ebd,john haug_home_across creek,CORN,capture 2
60a311e986c81e5ce047ddda,Wrights_TAMU Greenville_North Center,CORN,Collection 1
5fa47aae625ad5ac0bf923f9,Test_Test_Test,CORN,Test
60c91677c581d667e91c0eb6,rye randolph_randolph farms_holthouse,CORN,collection 1
60a3016b6cad1c07dc1d29bc,Wrights_TAMU Greenville_North Center,CORN,Collection 1
60ba8e5ac5867527a6f05d6d,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 7
60c8cb88b72570ab1eb5fd76,rye randolph_randolph farms_holthouse,CORN,collection 3
607893a65d646f3a6409dd4c,Condrey_Clearfield_C7,CORN,Run6
609a0025b45aada9abdc18b4,whitaker_germania_1,CORN,capture 9
6099e60e9a144e609c4d7fe2,whitaker_germania_1,CORN,capture 7
60ba697b8fd8789e3a363846,Stuart Briggerman_Briggerman West_19,CORN,Capture 3
60d2c7d126facf0e5e6e736c,chris vonholten_von holten_symonds,CORN,capture9
608b9af308824a2341c7a4b0,Condrey_Clearfield_C7,CORN,Run1
60bae72a7003764a9a629471,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 2
609d4a1882d3afea531c11d3,carson stewart_greenway test farm_northwest pivot,CORN,Capture 4
60d2b92da1a6845084bc79ee,chris vonholten_von holten_symonds,CORN,capture3
60ba7b3731ba107f73554e8d,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 3
60ad8e6d0f1a5b8b2d9397ad,john haug_John home_southwest,CORN,capture 6
609cad5ef2b85e53b5babe07,carson stewart_greenway test farm_northwest pivot,CORN,Capture 6
60ad67990f1a5b8b2d934685,john haug_home_across creek,CORN,capture 4
60ba635131ba107f73545906,Stuart Briggerman_Briggerman West_19,CORN,Capture 4
60c90e6b56d58ea785167e8f,rye randolph_randolph farms_holthouse,CORN,collection 6
60d335d19cab960488902ec5,chris vonholten_von holten_symonds,CORN,capture7
60ad74a9eda4c370635f192c,john haug_home_across creek,CORN,capture 7
60ad7794a0572eba95345cea,john haug_home_across creek,CORN,capture 1
60c86bef0d5babef78e90735,rye randolph_randolph farms_holthouse,CORN,collection 1
609cb4db03021223f7551478,carson stewart_greenway test farm_northwest pivot,CORN,Capture 3
609a1762f2b85e53b5b9d57d,whitaker_germania_1,CORN,capture 4
609d4591642ae85d09264af0,carson stewart_greenway test farm_furrow north,CORN,Capture 5
609ce615642ae85d0925e781,carson stewart_greenway test farm_furrow north,CORN,Capture 7
60ad4669139f37b53fa4dc03,john haug_John home_southwest,CORN,capture 4
60c90f9db72570ab1eb769b8,rye randolph_randolph farms_holthouse,CORN,collection 6
609a172af0b97b532641a0a8,whitaker_germania_1,CORN,capture 6
60bb693c34a565f611571add,Stuart Briggman_Briggman west_8,CORN,Capture 1
60d337de24b1d349201521a0,chris vonholten_von holten_symonds,CORN,capture8
60790835e779c2c16c275538,Condrey_Clearfield_C7,CORN,Run8
60bab3d44cfd9a949429588d,Dustin Oehme s_Oehme s farm_Hanks Farm,CORN,Capture 5
609d90a803021223f755ff72,carson stewart_greenway test farm_northwest pivot,CORN,Capture 1
609a132049951d69a78986cf,whitaker_germania_1,CORN,capture 7
60d202126b0d5a18badb0da6,chris vonholten_von holten_symonds,CORN,capture5
5f92808d465276d3464720af,Test_Test_Test,CORN,Test
60c901dafa63fbbcad796e94,rye randolph_randolph farms_holthouse,CORN,collection 2
60bf67ad2a5b1c73f1b4e380,tc groves_cornsilk farms_floys,CORN,capture 7
60a311341f7fd64a6801d7e0,Wrights_TAMU Greenville_North Center,CORN,Collection 6
60adb00bbf27deebfda3640d,john haug_home_across creek,CORN,capture 2
60d2da13f101e874f8c22d82,chris vonholten_von holten_symonds,CORN,capture6
60c8e95f4ecadd152b41e0db,rye randolph_randolph farms_holthouse,CORN,collection 8
609cc38f1c88d3e708ccf45a,carson stewart_greenway test farm_furrow north,CORN,Capture1
